0,2011,2013,2015,2017,2018,|,16.5855,9.5410,16.6245,14.0591,15.1792,
1,2011,2013,2015,2017,2018,|,15.5459,16.0089,18.5818,13.6808,6.2820,
2,2011,2012,2014,2016,2018,|,30.5449,48.8637,27.2108,35.4711,47.5892,
3,2011,2013,2015,2017,2018,|,4.5451,10.1909,17.5042,10.3788,13.8586,
4,2011,2012,2014,2016,2018,|,63.8794,35.2674,32.8902,28.1022,49.3435,
5,2011,2013,2015,2017,2018,|,23.8502,30.2574,22.5659,25.8752,36.8233,
6,2011,2013,2015,2017,2018,|,15.8588,17.1118,11.4601,18.5150,43.3112,
7,2011,2013,2015,2017,2018,|,43.6489,43.0337,52.4818,17.4405,18.5201,
8,2011,2013,2015,2017,2018,|,42.1437,21.0141,15.0359,79.3412,21.6311,
9,2011,2013,2015,2017,2018,|,6.0943,9.5888,11.0637,8.3982,6.1035,
10,2011,2013,2015,2017,2018,|,46.3378,24.4540,44.9330,17.3914,19.4750,
11,2011,2013,2015,2017,2018,|,18.7552,60.9122,41.6050,19.8471,59.6753,
12,2011,2013,2015,2017,2018,|,14.7604,15.2645,29.9816,14.7216,17.6006,
13,2011,2013,2015,2017,2018,|,12.8227,3.7463,13.6129,12.8966,8.5923,
14,2011,2013,2015,2017,2018,|,30.3516,46.1037,62.0096,61.6965,57.8485,
15,2011,2013,2015,2017,2018,|,23.0435,4.4802,23.0965,9.7069,5.2107,
16,2011,2013,2015,2017,2018,|,11.8037,11.5923,23.2660,17.0761,11.6058,
17,2011,2013,2015,2017,2018,|,36.4231,76.2877,72.8968,102.6236,66.2870,
18,2011,2013,2015,2017,2018,|,6.4410,23.3675,22.5064,19.5371,110.3382,
19,2011,2013,2015,2017,2018,|,1.4749,1.6026,2.1481,1.8644,1.3092,
20,2011,2013,2015,2017,2018,|,13.3800,1.1956,22.1424,8.9000,9.6195,
21,2011,2013,2015,2017,2018,|,8.0982,8.2183,18.2831,14.3839,23.0839,
22,2011,2013,2015,2017,2018,|,47.1355,37.7212,40.8170,57.6359,37.5154,
23,2011,2013,2015,2017,2018,|,13.7485,5.3489,13.5532,10.8238,20.6348,
24,2011,2013,2015,2017,2018,|,24.2106,26.5347,26.5399,12.5323,20.0568,
25,2011,2013,2015,2017,2018,|,41.1112,47.6185,33.6484,45.8456,27.3257,
26,2011,2013,2015,2017,2018,|,2.7193,5.0983,5.9138,6.2290,4.4179,
27,2011,2013,2015,2017,2018,|,46.2085,45.3019,43.5519,52.4290,26.4498,
28,2011,2013,2015,2017,2018,|,20.5858,32.8423,8.3932,13.6340,56.2931,
29,2011,2013,2015,2017,2018,|,59.7493,25.9983,77.5568,7.5514,34.8813,
30,2011,2013,2015,2017,2018,|,66.6220,95.8769,100.5479,68.9417,74.7979,
31,2011,2013,2015,2017,2018,|,0.6113,5.6787,3.8102,6.2789,5.0845,
32,2011,2013,2015,2017,2018,|,37.8323,76.6206,64.8996,70.7687,54.0916,
33,2011,2012,2014,2016,2018,|,2.4317,1.1753,1.8169,0.1824,0.9318,
34,2011,2012,2014,2016,2018,|,92.6418,55.5780,66.5855,48.4658,24.5652,
35,2011,2013,2015,2017,2018,|,7.9387,16.8769,9.2871,41.0286,12.6260,
36,2011,2013,2015,2017,2018,|,49.9542,36.4098,9.9711,11.9396,17.6933,
37,2011,2013,2015,2017,2018,|,6.8476,2.6999,3.9661,6.0871,8.3871,
38,2011,2013,2015,2017,2018,|,3.6292,8.7043,8.0840,3.3413,6.9572,
39,2011,2013,2015,2017,2018,|,7.3671,26.3485,17.7453,10.2837,10.2880,
