0,2016,2017,2018,2019,2020,|,1.2492,0.6926,0.7939,0.5038,0.4824,
1,2016,2017,2018,2019,2020,|,0.3471,0.3988,0.2744,0.3301,0.2087,
2,2016,2017,2018,2019,2020,|,1.3576,1.7342,1.2950,1.1850,1.2238,
3,2016,2017,2018,2019,2020,|,1.2654,1.5712,1.2458,1.1783,1.0091,
4,2016,2017,2018,2019,2020,|,0.7000,0.5857,0.7671,1.3838,1.4948,
5,2016,2017,2018,2019,2020,|,0.6745,0.7824,0.5466,0.6543,0.4576,
6,2016,2017,2018,2019,2020,|,1.9593,1.9323,2.3531,1.8071,2.2001,
7,2016,2017,2018,2019,2020,|,1.6307,1.5387,1.1285,1.5184,1.2198,
8,2016,2017,2018,2019,2020,|,1.5398,1.1443,1.5916,1.1701,1.1335,
9,2016,2017,2018,2019,2020,|,1.5315,1.4850,1.1299,1.3312,1.3136,
10,2016,2017,2018,2019,2020,|,0.5162,0.7329,0.6478,0.7341,0.6865,
11,2016,2017,2018,2019,2020,|,1.1255,0.6525,0.9536,1.0285,1.0525,
12,2016,2017,2018,2019,2020,|,1.6629,1.4368,2.0310,1.8469,1.8031,
13,2016,2017,2018,2019,2020,|,0.1249,0.1097,0.0820,0.1044,0.1958,
14,2016,2017,2018,2019,2020,|,1.5939,1.1020,1.5138,1.1034,1.8517,
15,2016,2017,2018,2019,2020,|,0.9970,1.0032,1.0503,1.0206,1.1069,
16,2016,2017,2018,2019,2020,|,1.0160,0.9156,0.9485,0.7130,0.7264,
17,2016,2017,2018,2019,2020,|,0.8307,1.3419,0.8958,0.8872,0.7704,
18,2016,2017,2018,2019,2020,|,0.5919,0.9910,1.2069,1.1325,1.1509,
19,2016,2017,2018,2019,2020,|,1.0750,0.4297,0.7078,0.9929,0.6692,
20,2016,2017,2018,2019,2020,|,0.4860,0.7647,0.7344,1.2392,0.5032,
21,2016,2017,2018,2019,2020,|,0.2979,0.2507,0.2598,0.3477,0.1523,
22,2016,2017,2018,2019,2020,|,1.5572,1.6753,2.0932,1.8674,1.9063,
23,2016,2017,2018,2019,2020,|,1.1783,1.1969,1.4098,1.4453,1.1570,
24,2016,2017,2018,2019,2020,|,0.9083,1.0003,1.1704,1.4355,1.6574,
25,2016,2017,2018,2019,2020,|,1.2155,0.3054,0.6599,0.3125,0.4395,
26,2016,2017,2018,2019,2020,|,0.6297,0.5692,0.5534,0.5896,0.5121,
27,2016,2017,2018,2019,2020,|,1.0174,1.1005,0.7860,0.6080,0.4866,
28,2016,2017,2018,2019,2020,|,1.7448,1.6891,1.2290,1.6811,2.2093,
29,2016,2017,2018,2019,2020,|,0.8277,1.1947,1.0681,1.0690,0.5370,
30,2016,2017,2018,2019,2020,|,1.1615,2.3319,1.8470,1.3317,1.1962,
31,2016,2017,2018,2019,2020,|,0.7106,0.6626,0.6915,0.8170,0.6477,
32,2016,2017,2018,2019,2020,|,0.4651,0.3652,0.5758,0.3994,0.2094,
33,2016,2017,2018,2019,2020,|,0.1609,0.2124,0.2503,0.2570,0.1735,
34,2016,2017,2018,2019,2020,|,0.6902,0.7946,0.5506,0.4801,0.5029,
35,2016,2017,2018,2019,2020,|,1.3267,1.7165,1.9296,1.5699,1.4602,
36,2016,2017,2018,2019,2020,|,0.9644,0.7562,0.4393,0.3568,0.2341,
37,2016,2017,2018,2019,2020,|,0.4517,0.4543,0.5594,0.5455,0.5848,
38,2016,2017,2018,2019,2020,|,0.9051,1.1931,0.6863,1.0803,0.8973,
39,2016,2017,2018,2019,2020,|,0.4372,0.5264,0.4717,0.5447,0.4164,
40,2016,2017,2018,2019,2020,|,2.1323,1.5732,1.4852,1.9897,1.8929,
41,2016,2017,2018,2019,2020,|,0.3760,0.3791,0.4168,0.3403,0.2419,
42,2016,2017,2018,2019,2020,|,0.8757,1.0135,1.1750,0.8150,0.9550,
43,2016,2017,2018,2019,2020,|,0.5753,0.5905,0.5654,0.7355,0.4752,
44,2016,2017,2018,2019,2020,|,0.5270,0.8378,0.5983,0.4463,0.3059,
45,2016,2017,2018,2019,2020,|,0.9529,0.8131,1.1161,1.0651,1.0488,
46,2016,2017,2018,2019,2020,|,1.6984,1.6545,2.0046,2.5957,1.8277,
47,2016,2017,2018,2019,2020,|,0.3143,0.2683,0.1527,0.2283,0.2219,
48,2016,2017,2018,2019,2020,|,1.0923,1.9297,1.2305,0.7628,0.7529,
49,2016,2017,2018,2019,2020,|,1.5199,1.4078,1.5387,1.6677,1.4571,
50,2016,2017,2018,2019,2020,|,1.8103,1.4669,1.5875,1.8475,1.4445,
51,2016,2017,2018,2019,2020,|,0.8306,0.8552,0.7742,0.3988,0.6126,
52,2016,2017,2018,2019,2020,|,0.3674,0.3365,0.3395,0.3812,0.3739,
