0,2016,2017,2018,2019,2020,|,192.4650,408.7677,243.4211,332.8221,447.6010,
1,2016,2017,2018,2019,2020,|,421.3125,363.4707,251.3274,328.6160,398.9731,
2,2016,2017,2018,2019,2020,|,304.8369,305.7103,196.5226,438.3501,317.6219,
3,2016,2017,2018,2019,2020,|,693.8435,278.3109,230.5477,389.9226,221.8294,
4,2016,2017,2018,2019,2020,|,270.0258,209.8271,190.1411,497.2018,413.4745,
5,2016,2017,2018,2019,2020,|,43.3245,153.3940,242.0702,309.1640,408.3262,
6,2016,2017,2018,2019,2020,|,204.0305,337.3181,238.0944,440.3768,453.9129,
7,2016,2017,2018,2019,2020,|,28.5272,424.6666,179.3459,261.1314,265.9935,
8,2016,2017,2018,2019,2020,|,46.7789,387.1038,186.1660,281.3742,288.5190,
9,2016,2017,2018,2019,2020,|,409.4836,214.9104,339.8435,238.9300,379.1595,
10,2016,2017,2018,2019,2020,|,186.3842,68.7246,130.6458,351.0035,458.4754,
11,2016,2017,2018,2019,2020,|,155.5698,131.6012,219.0368,399.1437,449.7765,
12,2016,2017,2018,2019,2020,|,462.4850,424.0544,307.7506,298.7017,352.7871,
13,2016,2017,2018,2019,2020,|,45.4166,154.0032,329.9455,522.8187,544.5066,
14,2016,2017,2018,2019,2020,|,89.4855,162.6493,285.8745,524.5999,538.1046,
15,2016,2017,2018,2019,2020,|,87.0974,67.6605,300.5912,476.3566,508.5215,
16,2016,2017,2018,2019,2020,|,62.7868,87.4243,387.9928,545.7576,571.0826,
17,2016,2017,2018,2019,2020,|,372.6798,606.1051,580.4824,645.3964,645.2047,
18,2016,2017,2018,2019,2020,|,62.9225,617.7814,564.7452,554.9141,585.8626,
19,2016,2017,2018,2019,2020,|,435.7531,278.3112,279.7484,475.0931,608.5093,
20,2016,2017,2018,2019,2020,|,343.7789,589.2710,517.7660,617.2711,641.0852,
21,2016,2017,2018,2019,2020,|,142.6560,138.9090,373.2212,415.6046,463.0713,
22,2016,2017,2018,2019,2020,|,135.5902,210.2555,392.1728,440.4364,532.4518,
23,2016,2017,2018,2019,2020,|,92.0022,221.5504,411.6914,455.0546,574.1436,
24,2016,2017,2018,2019,2020,|,126.9513,144.1190,503.3813,569.1011,512.3356,
25,2016,2017,2018,2019,2020,|,93.3514,138.4024,487.7858,563.1099,548.2251,
26,2016,2017,2018,2019,2020,|,157.8172,139.7622,620.1578,814.6150,711.5623,
27,2016,2017,2018,2019,2020,|,106.3946,485.6649,301.1728,434.3873,662.3316,
28,2016,2017,2018,2019,2020,|,92.0141,145.0844,631.2618,762.3435,678.2596,
29,2016,2017,2018,2019,2020,|,229.6891,140.4417,247.2782,469.1463,585.0279,
30,2016,2017,2018,2019,2020,|,154.7058,178.6283,292.3532,456.0810,570.0251,
31,2016,2017,2018,2019,2020,|,183.7097,305.8468,423.7779,526.6404,469.2883,
32,2016,2017,2018,2019,2020,|,227.0507,263.6579,413.3043,425.1208,448.8784,
33,2016,2017,2018,2019,2020,|,77.8099,197.6228,364.7647,495.3480,540.1042,
34,2016,2017,2018,2019,2020,|,179.0115,132.2032,355.9497,483.7620,546.4976,
35,2016,2017,2018,2019,2020,|,212.7559,216.9319,270.1710,300.6938,387.8590,
36,2016,2017,2018,2019,2020,|,176.9899,238.6588,384.3470,434.7168,459.8856,
37,2016,2017,2018,2019,2020,|,395.5927,519.4695,512.5525,644.6670,603.8722,
38,2016,2017,2018,2019,2020,|,225.2221,220.3246,339.8776,356.9988,377.4205,
39,2016,2017,2018,2019,2020,|,121.7304,168.8469,324.2041,363.5745,326.7890,
40,2016,2017,2018,2019,2020,|,92.6997,174.7814,241.6417,543.2117,775.8673,
41,2016,2017,2018,2019,2020,|,301.0930,404.7905,358.0880,547.5704,622.1139,
42,2016,2017,2018,2019,2020,|,276.6985,376.8024,346.3962,501.2658,560.1089,
43,2016,2017,2018,2019,2020,|,196.7852,183.4497,179.9116,266.9400,368.2841,
44,2016,2017,2018,2019,2020,|,259.2225,295.4457,242.4833,327.0325,444.2403,
