0,2016,2017,2018,2019,2020,|,0.2545,0.9551,2.3697,2.9506,3.5770,
1,2016,2017,2018,2019,2020,|,0.6957,1.0509,2.3915,3.3646,3.6711,
2,2016,2017,2018,2019,2020,|,0.7602,1.1588,2.7602,3.3204,3.1862,
3,2016,2017,2018,2019,2020,|,1.8137,2.5254,2.4665,3.3288,2.0007,
4,2016,2017,2018,2019,2020,|,0.4987,0.5716,1.8003,4.4084,4.1483,
5,2016,2017,2018,2019,2020,|,0.2557,0.2436,3.3703,3.0878,4.0083,
6,2016,2017,2018,2019,2020,|,1.3261,4.4893,4.1607,4.4801,5.8177,
7,2016,2017,2018,2019,2020,|,0.2196,3.9977,4.1953,2.8196,1.0599,
8,2016,2017,2018,2019,2020,|,0.6538,3.8451,3.7492,3.2925,1.9230,
9,2016,2017,2018,2019,2020,|,1.1369,0.3802,0.9719,1.2154,1.1167,
10,2016,2017,2018,2019,2020,|,0.2944,0.2359,0.8287,3.4181,3.3429,
11,2016,2017,2018,2019,2020,|,0.6364,0.5798,0.8344,3.4664,3.3265,
12,2016,2017,2018,2019,2020,|,1.6106,2.0142,1.4251,1.8370,1.7140,
13,2016,2017,2018,2019,2020,|,0.5986,0.5979,2.5218,3.2187,3.2897,
14,2016,2017,2018,2019,2020,|,0.5562,0.8287,2.5215,3.5890,3.5537,
15,2016,2017,2018,2019,2020,|,0.5522,0.5883,2.2127,2.9647,3.0053,
16,2016,2017,2018,2019,2020,|,0.5258,0.5402,3.2271,3.6744,3.7093,
17,2016,2017,2018,2019,2020,|,1.9663,2.3822,3.1096,2.0067,3.1646,
18,2016,2017,2018,2019,2020,|,0.8645,3.0168,2.9592,2.4501,2.0788,
19,2016,2017,2018,2019,2020,|,2.2808,2.1707,2.4276,1.9679,2.3656,
20,2016,2017,2018,2019,2020,|,1.8674,2.3351,2.0917,1.8864,1.7906,
21,2016,2017,2018,2019,2020,|,1.0279,0.6585,2.9886,3.1189,2.8600,
22,2016,2017,2018,2019,2020,|,0.5347,0.4450,2.8639,2.8337,2.8134,
23,2016,2017,2018,2019,2020,|,0.2704,0.6800,4.1369,4.0276,3.9617,
24,2016,2017,2018,2019,2020,|,0.7027,1.1158,4.0747,4.1643,4.2132,
25,2016,2017,2018,2019,2020,|,0.6119,0.7579,4.1758,4.3476,4.5027,
26,2016,2017,2018,2019,2020,|,0.9940,0.9741,4.1173,4.2614,4.2006,
27,2016,2017,2018,2019,2020,|,0.3924,4.6535,3.6863,4.0062,2.0253,
28,2016,2017,2018,2019,2020,|,0.6216,0.7866,4.1300,4.1389,4.0651,
29,2016,2017,2018,2019,2020,|,0.8990,0.8324,2.9941,4.1410,4.1353,
30,2016,2017,2018,2019,2020,|,0.6270,0.6342,3.5415,3.7476,3.7930,
31,2016,2017,2018,2019,2020,|,0.9672,1.3304,2.8614,4.1898,4.2403,
32,2016,2017,2018,2019,2020,|,1.0119,1.0819,3.3102,3.9777,3.8150,
33,2016,2017,2018,2019,2020,|,0.5278,0.6151,3.4429,3.7142,3.7211,
34,2016,2017,2018,2019,2020,|,0.6601,0.7952,3.2925,3.9517,3.7131,
35,2016,2017,2018,2019,2020,|,1.1807,1.3568,3.5906,3.7146,3.8003,
36,2016,2017,2018,2019,2020,|,1.1313,1.6764,3.7314,3.8211,3.7514,
37,2016,2017,2018,2019,2020,|,1.4498,2.0164,3.5270,2.0402,3.2974,
38,2016,2017,2018,2019,2020,|,1.6419,0.8827,3.9739,3.9737,3.8595,
39,2016,2017,2018,2019,2020,|,1.3156,1.2582,4.0672,4.2505,4.0589,
40,2016,2017,2018,2019,2020,|,0.6524,0.7039,1.5667,5.0043,5.5624,
41,2016,2017,2018,2019,2020,|,1.5754,1.1800,3.5179,1.2284,4.7300,
42,2016,2017,2018,2019,2020,|,4.3125,6.5913,5.2602,5.3515,5.8390,
