0,2016,2017,2018,2019,2020,|,333.6045,152.8825,151.5431,149.0629,198.3809,
1,2016,2017,2018,2019,2020,|,202.3341,193.9185,155.2461,240.1248,241.6487,
2,2016,2017,2018,2019,2020,|,300.9863,294.6678,290.9843,374.7825,308.8515,
3,2016,2017,2018,2019,2020,|,457.2558,428.9814,310.1340,524.8351,455.9725,
4,2016,2017,2018,2019,2020,|,129.6610,160.8222,184.8080,624.4793,753.5291,
5,2016,2017,2018,2019,2020,|,308.6424,400.0137,260.1835,505.9638,301.4376,
6,2016,2017,2018,2019,2020,|,222.1765,97.8138,110.5087,649.6664,171.7568,
7,2016,2017,2018,2019,2020,|,346.8625,301.6210,295.9916,801.8230,561.7532,
8,2016,2017,2018,2019,2020,|,422.1704,418.1788,392.9126,531.6029,435.1283,
9,2016,2017,2018,2019,2020,|,267.4403,392.2948,66.1642,252.1254,220.7721,
10,2016,2017,2018,2019,2020,|,117.4833,148.4725,167.9512,168.3808,261.0428,
11,2016,2017,2018,2019,2020,|,203.1977,62.0689,105.8452,134.3435,445.2239,
12,2016,2017,2018,2019,2020,|,75.8306,150.6640,64.4324,144.7458,468.1212,
13,2016,2017,2018,2019,2020,|,20.4140,97.3287,40.9527,81.3338,153.9555,
14,2016,2017,2018,2019,2020,|,326.9375,330.0848,196.3758,282.1165,876.9002,
15,2016,2017,2018,2019,2020,|,275.1874,253.5043,322.9505,414.9556,426.0718,
16,2016,2017,2018,2019,2020,|,103.9578,62.0018,64.8672,125.7575,179.3677,
17,2016,2017,2018,2019,2020,|,248.4870,446.2525,280.2956,434.6549,413.7701,
18,2016,2017,2018,2019,2020,|,91.7984,182.5268,190.0609,463.1027,253.4708,
19,2016,2017,2018,2019,2020,|,256.4291,125.9832,161.8281,275.9562,167.9940,
20,2016,2017,2018,2019,2020,|,131.0319,157.1911,130.7251,433.3098,431.3931,
21,2016,2017,2018,2019,2020,|,109.6664,91.6339,39.2591,141.4683,87.6951,
22,2016,2017,2018,2019,2020,|,388.2236,655.3657,894.3514,1207.1541,510.7371,
23,2016,2017,2018,2019,2020,|,43.1068,85.5452,82.9637,87.9256,212.1624,
24,2016,2017,2018,2019,2020,|,337.7704,364.7884,325.2857,601.6918,606.2755,
25,2016,2017,2018,2019,2020,|,411.3491,14.5748,96.0613,115.0893,27.5577,
26,2016,2017,2018,2019,2020,|,187.6656,216.5592,205.5786,412.1186,342.0460,
27,2016,2017,2018,2019,2020,|,99.6613,278.1052,137.0647,49.4290,118.9614,
28,2016,2017,2018,2019,2020,|,93.8322,332.7290,15.6500,157.2164,61.3130,
29,2016,2017,2018,2019,2020,|,308.2770,432.5437,418.6693,424.6490,366.5368,
30,2016,2017,2018,2019,2020,|,370.8767,749.6961,577.3415,739.8388,503.1156,
31,2016,2017,2018,2019,2020,|,213.2081,226.5912,213.9123,242.4900,211.1444,
