0,2016,2017,2018,2019,2020,|,328.8423,137.9098,151.6896,154.6932,217.3373,
1,2016,2017,2018,2019,2020,|,221.6566,235.0622,187.8825,286.9495,282.6661,
2,2016,2017,2018,2019,2020,|,343.8942,342.3783,314.8152,334.9837,260.6567,
3,2016,2017,2018,2019,2020,|,488.0455,472.3300,345.3408,571.6544,499.3471,
4,2016,2017,2018,2019,2020,|,129.8026,168.5842,192.2190,632.9164,771.3620,
5,2016,2017,2018,2019,2020,|,255.0551,331.9471,188.6861,413.0662,238.4203,
6,2016,2017,2018,2019,2020,|,284.6884,142.2006,81.5666,633.1710,217.5187,
7,2016,2017,2018,2019,2020,|,243.7817,220.1257,236.6793,798.5924,533.6173,
8,2016,2017,2018,2019,2020,|,466.0377,466.5949,441.6103,583.7425,470.9397,
9,2016,2017,2018,2019,2020,|,313.3835,415.1059,78.7903,263.2341,212.9077,
10,2016,2017,2018,2019,2020,|,138.3290,265.7123,250.3452,144.4054,359.3899,
11,2016,2017,2018,2019,2020,|,237.7807,75.6131,122.3268,152.2533,473.5725,
12,2016,2017,2018,2019,2020,|,108.1391,157.8718,86.2535,183.6122,453.2705,
13,2016,2017,2018,2019,2020,|,48.0383,76.0344,28.5282,86.9338,143.9964,
14,2016,2017,2018,2019,2020,|,281.9355,294.2782,136.8725,352.5086,815.1991,
15,2016,2017,2018,2019,2020,|,284.2337,265.2009,342.3341,433.1025,449.8099,
16,2016,2017,2018,2019,2020,|,127.3367,79.3353,81.9529,141.6537,174.2754,
17,2016,2017,2018,2019,2020,|,295.9931,518.6151,317.5021,483.2401,445.8588,
18,2016,2017,2018,2019,2020,|,50.1076,296.4053,109.4763,629.3729,244.8992,
19,2016,2017,2018,2019,2020,|,402.2885,197.6171,251.5829,482.6194,295.9601,
20,2016,2017,2018,2019,2020,|,111.2629,156.0519,121.3421,441.8176,282.8143,
21,2016,2017,2018,2019,2020,|,142.1632,123.5990,30.9965,184.9752,124.4277,
22,2016,2017,2018,2019,2020,|,455.6351,737.2129,980.0230,1338.7360,569.1325,
23,2016,2017,2018,2019,2020,|,64.1166,63.1763,68.1484,87.8034,191.3195,
24,2016,2017,2018,2019,2020,|,225.2252,262.7862,235.3834,465.1171,485.3563,
25,2016,2017,2018,2019,2020,|,375.1159,24.0941,135.7489,81.4478,49.8016,
26,2016,2017,2018,2019,2020,|,171.0267,188.5882,179.1814,393.9199,314.3977,
27,2016,2017,2018,2019,2020,|,170.4339,304.9908,138.2266,33.3759,129.8019,
28,2016,2017,2018,2019,2020,|,82.0260,331.4069,21.4220,136.0760,97.6190,
29,2016,2017,2018,2019,2020,|,316.6170,451.4457,421.8916,452.1992,348.1786,
30,2016,2017,2018,2019,2020,|,408.1126,807.2614,604.7137,787.3989,562.6413,
31,2016,2017,2018,2019,2020,|,248.6308,272.1577,268.2389,327.2787,281.2929,
32,2016,2017,2018,2019,2020,|,215.0025,249.9194,282.6673,377.6934,187.7793,
33,2016,2017,2018,2019,2020,|,128.4167,136.6654,151.2969,168.8110,72.8799,
34,2016,2017,2018,2019,2020,|,315.4699,143.4740,134.0677,177.8276,235.0095,
35,2016,2017,2018,2019,2020,|,265.2227,286.4385,266.6628,417.9031,349.8816,
