0,2011,2013,2015,2017,2018,|,0.6454,0.3349,0.2344,0.4311,0.2816,
1,2011,2013,2015,2017,2018,|,1.6580,1.5515,1.4062,0.6735,0.9831,
2,2011,2012,2014,2016,2018,|,1.7631,1.5884,1.9819,1.5702,1.4746,
3,2011,2013,2015,2017,2018,|,0.4879,0.7326,0.5354,0.6371,0.4028,
4,2011,2012,2014,2016,2018,|,0.8992,1.0722,0.6660,0.7024,0.7217,
5,2011,2013,2015,2017,2018,|,0.5227,0.4860,0.4404,0.7501,0.4777,
6,2011,2013,2015,2017,2018,|,0.2037,0.7716,0.5171,0.6032,0.5233,
7,2011,2013,2015,2017,2018,|,1.7318,1.1032,0.8754,0.8532,0.5826,
8,2011,2013,2015,2017,2018,|,1.8543,1.2817,1.0980,1.7302,0.9345,
9,2011,2013,2015,2017,2018,|,0.5507,0.4068,0.3582,0.3262,0.2443,
10,2011,2013,2015,2017,2018,|,1.5027,1.0026,1.4318,0.7916,0.8121,
11,2011,2013,2015,2017,2018,|,0.4922,0.6868,0.5928,0.4617,0.6761,
12,2011,2013,2015,2017,2018,|,0.7914,0.4318,0.4436,0.3831,0.1465,
13,2011,2013,2015,2017,2018,|,0.4316,0.2180,0.4385,0.4624,0.2375,
14,2011,2013,2015,2017,2018,|,2.3265,2.0232,2.0880,2.0160,1.9429,
15,2011,2013,2015,2017,2018,|,1.6576,1.5213,1.2811,1.0935,0.8122,
16,2011,2013,2015,2017,2018,|,0.4428,0.9696,1.0837,0.9901,1.0143,
17,2011,2013,2015,2017,2018,|,2.9284,2.5074,1.9528,2.3937,2.4055,
18,2011,2013,2015,2017,2018,|,0.8586,0.7199,0.7654,1.2331,1.5819,
19,2011,2013,2015,2017,2018,|,0.3434,0.9468,0.0628,0.2012,0.1088,
20,2011,2013,2015,2017,2018,|,0.3035,0.1531,0.2278,0.1624,0.1126,
21,2011,2013,2015,2017,2018,|,0.5650,0.5211,0.6836,0.6807,0.6067,
22,2011,2013,2015,2017,2018,|,1.1904,1.2963,1.3633,1.3618,1.2777,
23,2011,2013,2015,2017,2018,|,0.5892,0.6352,0.5305,1.2309,0.7191,
24,2011,2013,2015,2017,2018,|,1.0453,1.4738,1.2644,0.3632,0.4319,
25,2011,2013,2015,2017,2018,|,0.7238,1.2833,0.6739,0.6569,0.5490,
26,2011,2013,2015,2017,2018,|,1.5139,0.7624,1.9062,1.9316,0.5038,
27,2011,2013,2015,2017,2018,|,0.4957,0.4990,0.5197,0.5744,0.6587,
28,2011,2013,2015,2017,2018,|,0.7232,0.4405,0.6606,0.7531,0.8396,
29,2011,2013,2015,2017,2018,|,2.0594,1.4430,2.2604,1.6708,1.6490,
30,2011,2013,2015,2017,2018,|,1.6898,1.8499,1.2911,1.9067,1.2673,
31,2011,2013,2015,2017,2018,|,0.2632,0.1453,0.1985,0.1898,0.0756,
