0,2011,2012,2014,2016,2018,|,93.9793,123.3181,134.4460,162.9958,121.4086,
1,2011,2012,2014,2016,2018,|,1.6335,18.7807,81.4270,141.1053,129.6688,
2,2011,2012,2014,2016,2018,|,6.7669,19.0804,92.6919,147.7805,133.4279,
3,2011,2012,2014,2016,2018,|,97.3868,123.9870,135.5836,164.2647,128.7647,
4,2011,2012,2014,2016,2018,|,119.3983,170.7516,151.3075,206.0838,151.1980,
5,2011,2012,2014,2016,2018,|,139.7297,190.9150,149.9964,208.0220,139.8022,
6,2011,2012,2014,2016,2018,|,143.5611,190.6680,149.7447,213.1665,136.2133,
7,2011,2012,2014,2016,2018,|,142.8943,174.8599,159.2413,216.4070,183.5108,
8,2011,2012,2014,2016,2018,|,141.9388,167.3807,158.4766,213.0126,189.1611,
9,2011,2012,2014,2016,2018,|,114.0678,182.2326,146.3125,196.4798,130.0291,
10,2011,2012,2014,2016,2018,|,94.7585,180.8534,146.5943,192.5444,135.0166,
11,2011,2012,2014,2016,2018,|,128.1657,108.4971,119.2509,181.4012,101.3147,
12,2011,2012,2014,2016,2018,|,124.8526,110.9012,121.6790,183.4861,109.2398,
13,2011,2012,2014,2016,2018,|,122.9418,110.7355,123.7494,185.2719,120.1540,
14,2011,2012,2014,2016,2018,|,110.0147,97.3846,119.2023,172.4351,102.6787,
15,2011,2012,2014,2016,2018,|,105.7545,96.5720,119.7266,172.9956,101.9793,
16,2011,2012,2014,2016,2018,|,82.6302,85.6940,118.9834,157.7191,99.3845,
17,2011,2012,2014,2016,2018,|,127.6936,151.4929,125.6871,160.5348,148.7374,
18,2011,2012,2014,2016,2018,|,119.3529,140.4520,127.9327,162.6237,155.6664,
19,2011,2012,2014,2016,2018,|,14.0499,23.6096,129.3121,174.7789,156.1141,
20,2011,2012,2014,2016,2018,|,49.0291,20.9181,121.9593,164.6666,150.7087,
21,2011,2012,2014,2016,2018,|,115.8055,125.3728,123.3285,150.0959,143.0654,
22,2011,2012,2014,2016,2018,|,113.0381,125.5389,122.7874,149.6594,146.8290,
23,2011,2012,2014,2016,2018,|,108.1353,121.7430,120.2612,145.0608,142.3206,
24,2011,2012,2014,2016,2018,|,106.6989,121.5910,117.0116,139.7053,132.8423,
25,2011,2012,2014,2016,2018,|,91.6005,100.6835,103.5308,125.5997,124.5752,
26,2011,2012,2014,2016,2018,|,90.2276,108.4612,102.8438,133.3661,126.8158,
27,2011,2012,2014,2016,2018,|,100.1077,103.4301,104.0455,132.0699,136.3677,
