0,2016,2017,2018,2019,2020,|,0.4048,1.0094,2.5342,3.2215,3.6834,
1,2016,2017,2018,2019,2020,|,0.8825,1.0935,3.1321,3.4842,3.7205,
2,2016,2017,2018,2019,2020,|,1.1437,1.3326,2.6844,3.4920,3.2061,
3,2016,2017,2018,2019,2020,|,1.9408,3.2671,2.9704,3.3897,2.6231,
4,2016,2017,2018,2019,2020,|,0.5445,0.6450,2.0455,4.6042,4.4286,
5,2016,2017,2018,2019,2020,|,0.3097,0.3046,3.6094,3.3361,4.5607,
6,2016,2017,2018,2019,2020,|,6.7505,4.9488,5.0890,5.3422,6.5742,
7,2016,2017,2018,2019,2020,|,0.2567,4.1184,4.3972,4.1888,3.1734,
8,2016,2017,2018,2019,2020,|,0.7316,4.0163,3.8422,3.5977,3.9586,
9,2016,2017,2018,2019,2020,|,1.6387,0.5865,1.1896,4.4033,2.7975,
10,2016,2017,2018,2019,2020,|,0.3369,0.2861,0.9453,3.5000,3.8523,
11,2016,2017,2018,2019,2020,|,0.7040,0.6507,0.9756,3.5154,3.9526,
12,2016,2017,2018,2019,2020,|,1.7867,2.5498,2.0128,2.1164,2.6240,
13,2016,2017,2018,2019,2020,|,0.7612,0.8332,2.7658,3.7630,4.4487,
14,2016,2017,2018,2019,2020,|,0.7785,1.0255,2.7016,3.6695,3.7551,
15,2016,2017,2018,2019,2020,|,0.7698,0.6340,2.1583,3.8771,3.2829,
16,2016,2017,2018,2019,2020,|,0.6260,0.5871,3.5362,3.7268,4.2463,
17,2016,2017,2018,2019,2020,|,2.4339,3.0120,3.8501,5.3543,2.9602,
18,2016,2017,2018,2019,2020,|,0.9422,4.0609,3.2185,2.8491,2.8631,
19,2016,2017,2018,2019,2020,|,3.0941,2.9963,2.6915,3.1263,3.3455,
20,2016,2017,2018,2019,2020,|,2.4158,2.3550,2.4732,2.5665,2.8520,
21,2016,2017,2018,2019,2020,|,1.3238,0.7915,2.9729,3.5410,3.0941,
22,2016,2017,2018,2019,2020,|,0.7113,0.6427,2.9535,3.3435,3.0240,
23,2016,2017,2018,2019,2020,|,0.3454,0.7743,4.3064,4.2421,4.5109,
24,2016,2017,2018,2019,2020,|,0.9560,1.2710,3.9881,4.1434,4.2730,
25,2016,2017,2018,2019,2020,|,0.8012,0.9743,4.2896,4.3502,4.5980,
26,2016,2017,2018,2019,2020,|,1.3912,1.2518,4.4567,4.3060,4.2356,
27,2016,2017,2018,2019,2020,|,0.5472,3.4787,4.2338,1.7394,3.7569,
28,2016,2017,2018,2019,2020,|,0.7328,0.8691,4.1217,4.1320,4.1273,
29,2016,2017,2018,2019,2020,|,1.1573,1.1564,3.2028,4.1705,4.2366,
