0,2011,2012,2014,2016,2018,|,89.5321,135.1291,139.7937,166.8613,126.8113,
1,2011,2012,2014,2016,2018,|,3.2273,19.3729,88.5468,153.2221,137.6261,
2,2011,2012,2014,2016,2018,|,9.3187,14.8923,99.9451,157.2669,139.6929,
3,2011,2012,2014,2016,2018,|,95.1401,131.8321,142.7687,172.7035,136.5197,
4,2011,2012,2014,2016,2018,|,111.0465,163.9821,147.8346,195.5272,147.3803,
5,2011,2012,2014,2016,2018,|,135.7856,184.9979,151.0167,205.4832,142.2358,
6,2011,2012,2014,2016,2018,|,137.4987,184.6654,147.9683,206.0921,135.2957,
7,2011,2012,2014,2016,2018,|,137.3435,178.0919,150.8557,199.8877,170.4931,
8,2011,2012,2014,2016,2018,|,130.3727,171.4828,147.7023,191.1135,171.9656,
9,2011,2012,2014,2016,2018,|,130.7022,174.7155,151.1316,211.1007,139.1233,
10,2011,2012,2014,2016,2018,|,114.6848,171.4089,155.5979,213.2282,147.8725,
11,2011,2012,2014,2016,2018,|,126.6692,118.7731,129.7212,187.4944,102.2579,
12,2011,2012,2014,2016,2018,|,121.7479,117.2038,130.1983,184.9132,107.6103,
13,2011,2012,2014,2016,2018,|,118.6200,113.5471,129.7672,182.7657,116.7581,
14,2011,2012,2014,2016,2018,|,109.9874,112.4200,131.1148,183.2934,110.8374,
15,2011,2012,2014,2016,2018,|,106.8870,115.8164,132.1261,188.3244,114.2703,
16,2011,2012,2014,2016,2018,|,85.7427,108.1764,132.0754,176.9966,117.9953,
17,2011,2012,2014,2016,2018,|,115.8921,150.8850,124.8304,162.1553,154.1623,
18,2011,2012,2014,2016,2018,|,106.5607,139.7706,126.1599,162.1048,157.9820,
19,2011,2012,2014,2016,2018,|,14.9786,16.9700,127.8260,171.1123,155.6278,
20,2011,2012,2014,2016,2018,|,61.3276,16.7829,119.9576,159.4213,147.4510,
21,2011,2012,2014,2016,2018,|,107.4547,127.3207,124.8105,156.1567,153.1857,
22,2011,2012,2014,2016,2018,|,107.6709,129.5679,126.4379,158.8142,159.5065,
23,2011,2012,2014,2016,2018,|,107.5204,128.5821,126.9278,158.1972,158.6087,
24,2011,2012,2014,2016,2018,|,109.6321,131.6627,126.1022,157.3801,151.7242,
25,2011,2012,2014,2016,2018,|,101.7532,118.6928,116.3516,143.0073,144.5628,
26,2011,2012,2014,2016,2018,|,101.6609,126.4539,117.1732,150.1295,145.6553,
27,2011,2012,2014,2016,2018,|,111.0545,122.7533,116.8844,151.8760,157.8052,
28,2011,2012,2014,2016,2018,|,109.4241,120.9740,115.8510,141.8074,145.5987,
29,2011,2012,2014,2016,2018,|,105.4952,115.0166,112.2833,128.1750,126.1085,
30,2011,2012,2014,2016,2018,|,109.4949,112.0282,113.9767,157.9699,149.3389,
31,2011,2012,2014,2016,2018,|,103.7783,108.3104,111.1016,155.1040,147.7283,
32,2011,2012,2014,2016,2018,|,89.3125,100.8920,108.5969,147.7869,146.2858,
33,2011,2012,2014,2016,2018,|,68.7742,93.2822,107.3830,145.7517,146.8255,
34,2011,2012,2014,2016,2018,|,119.1186,95.1205,102.0314,149.6538,124.6184,
35,2011,2012,2014,2016,2018,|,130.0567,100.6143,99.6149,146.3058,122.9637,
36,2011,2012,2014,2016,2018,|,5.8609,41.6377,11.8008,112.7684,139.7458,
37,2011,2012,2014,2016,2018,|,4.8719,32.2332,13.6257,118.2404,140.4303,
38,2011,2012,2014,2016,2018,|,7.5720,23.5677,14.1430,116.7139,142.8494,
39,2011,2012,2014,2016,2018,|,8.1445,23.2008,17.1169,129.1326,133.2505,
40,2011,2012,2014,2016,2018,|,9.1557,15.7275,15.6250,121.9192,149.5460,
41,2011,2012,2014,2016,2018,|,9.6892,16.9987,16.7554,130.6772,148.7400,
42,2011,2012,2014,2016,2018,|,111.2601,121.4528,128.5477,171.8355,163.5870,
43,2011,2012,2014,2016,2018,|,146.4019,163.4094,148.1470,198.0095,175.5598,
44,2011,2012,2014,2016,2018,|,143.6249,163.8570,147.8466,198.3091,176.0982,
45,2011,2012,2014,2016,2018,|,45.7306,111.1693,118.1779,133.5716,112.4073,
46,2011,2012,2014,2016,2018,|,59.3315,159.1674,131.7909,154.3192,126.9206,
47,2011,2012,2014,2016,2018,|,41.1766,155.7318,132.6925,157.3270,129.8029,
48,2011,2012,2014,2016,2018,|,93.1483,13.6332,74.8344,161.9097,137.6633,
49,2011,2012,2014,2016,2018,|,101.0636,9.3010,103.4753,159.0872,136.3000,
50,2011,2012,2014,2016,2018,|,130.6443,168.1834,181.2573,218.7138,193.8157,
51,2011,2012,2014,2016,2018,|,137.3326,171.5560,183.4303,221.2447,204.6483,
52,2011,2012,2014,2016,2018,|,126.4464,163.8429,180.7820,217.8474,186.6409,
53,2011,2012,2014,2016,2018,|,122.6844,155.4739,172.3197,212.3547,174.9186,
54,2011,2012,2014,2016,2018,|,81.5457,132.4727,146.1590,184.8733,151.2945,
55,2011,2012,2014,2016,2018,|,98.1579,139.6957,151.0174,188.8615,163.9653,
56,2011,2012,2014,2016,2018,|,95.3828,134.1526,145.0459,190.9234,147.8186,
57,2011,2012,2014,2016,2018,|,90.9096,134.6158,146.4241,192.4708,163.3322,
58,2011,2012,2014,2016,2018,|,55.8809,131.1398,144.5189,165.2523,149.5141,
59,2011,2012,2014,2016,2018,|,55.8501,138.4486,154.5837,150.4251,135.5827,
60,2011,2012,2014,2016,2018,|,152.4842,128.0203,127.8678,121.5902,105.9511,
61,2011,2012,2014,2016,2018,|,121.7262,109.6835,99.4159,47.9341,29.2115,
